counter,filename,scan_type,obs_seq,ele,n1,n2
896,mapmaker_RISING_SCAN_40-100-0_noiseweighted_map_nside4096.fits.gz,RISING,40-100-0,40,100,0
897,mapmaker_RISING_SCAN_40-100-1_noiseweighted_map_nside4096.fits.gz,RISING,40-100-1,40,100,1
898,mapmaker_RISING_SCAN_40-100-2_noiseweighted_map_nside4096.fits.gz,RISING,40-100-2,40,100,2
899,mapmaker_RISING_SCAN_40-100-3_noiseweighted_map_nside4096.fits.gz,RISING,40-100-3,40,100,3
900,mapmaker_RISING_SCAN_40-100-4_noiseweighted_map_nside4096.fits.gz,RISING,40-100-4,40,100,4
901,mapmaker_RISING_SCAN_40-100-5_noiseweighted_map_nside4096.fits.gz,RISING,40-100-5,40,100,5
902,mapmaker_RISING_SCAN_40-100-6_noiseweighted_map_nside4096.fits.gz,RISING,40-100-6,40,100,6
903,mapmaker_RISING_SCAN_40-100-7_noiseweighted_map_nside4096.fits.gz,RISING,40-100-7,40,100,7
904,mapmaker_RISING_SCAN_40-100-8_noiseweighted_map_nside4096.fits.gz,RISING,40-100-8,40,100,8
905,mapmaker_RISING_SCAN_40-100-9_noiseweighted_map_nside4096.fits.gz,RISING,40-100-9,40,100,9
906,mapmaker_RISING_SCAN_40-100-10_noiseweighted_map_nside4096.fits.gz,RISING,40-100-10,40,100,10
907,mapmaker_RISING_SCAN_40-100-11_noiseweighted_map_nside4096.fits.gz,RISING,40-100-11,40,100,11
908,mapmaker_RISING_SCAN_40-100-12_noiseweighted_map_nside4096.fits.gz,RISING,40-100-12,40,100,12
909,mapmaker_RISING_SCAN_40-100-14_noiseweighted_map_nside4096.fits.gz,RISING,40-100-14,40,100,14
910,mapmaker_RISING_SCAN_40-100-15_noiseweighted_map_nside4096.fits.gz,RISING,40-100-15,40,100,15
911,mapmaker_RISING_SCAN_40-100-16_noiseweighted_map_nside4096.fits.gz,RISING,40-100-16,40,100,16
912,mapmaker_RISING_SCAN_40-100-18_noiseweighted_map_nside4096.fits.gz,RISING,40-100-18,40,100,18
913,mapmaker_RISING_SCAN_40-101-0_noiseweighted_map_nside4096.fits.gz,RISING,40-101-0,40,101,0
914,mapmaker_RISING_SCAN_40-101-1_noiseweighted_map_nside4096.fits.gz,RISING,40-101-1,40,101,1
915,mapmaker_RISING_SCAN_40-101-2_noiseweighted_map_nside4096.fits.gz,RISING,40-101-2,40,101,2
916,mapmaker_RISING_SCAN_40-101-3_noiseweighted_map_nside4096.fits.gz,RISING,40-101-3,40,101,3
917,mapmaker_RISING_SCAN_40-101-4_noiseweighted_map_nside4096.fits.gz,RISING,40-101-4,40,101,4
918,mapmaker_RISING_SCAN_40-101-5_noiseweighted_map_nside4096.fits.gz,RISING,40-101-5,40,101,5
919,mapmaker_RISING_SCAN_40-101-8_noiseweighted_map_nside4096.fits.gz,RISING,40-101-8,40,101,8
920,mapmaker_RISING_SCAN_40-101-9_noiseweighted_map_nside4096.fits.gz,RISING,40-101-9,40,101,9
921,mapmaker_RISING_SCAN_40-101-10_noiseweighted_map_nside4096.fits.gz,RISING,40-101-10,40,101,10
922,mapmaker_RISING_SCAN_40-101-11_noiseweighted_map_nside4096.fits.gz,RISING,40-101-11,40,101,11
923,mapmaker_RISING_SCAN_40-101-12_noiseweighted_map_nside4096.fits.gz,RISING,40-101-12,40,101,12
924,mapmaker_RISING_SCAN_40-101-13_noiseweighted_map_nside4096.fits.gz,RISING,40-101-13,40,101,13
925,mapmaker_RISING_SCAN_40-101-14_noiseweighted_map_nside4096.fits.gz,RISING,40-101-14,40,101,14
926,mapmaker_RISING_SCAN_40-101-15_noiseweighted_map_nside4096.fits.gz,RISING,40-101-15,40,101,15
927,mapmaker_RISING_SCAN_40-101-16_noiseweighted_map_nside4096.fits.gz,RISING,40-101-16,40,101,16
928,mapmaker_RISING_SCAN_40-101-17_noiseweighted_map_nside4096.fits.gz,RISING,40-101-17,40,101,17
929,mapmaker_RISING_SCAN_40-101-18_noiseweighted_map_nside4096.fits.gz,RISING,40-101-18,40,101,18
930,mapmaker_RISING_SCAN_40-102-2_noiseweighted_map_nside4096.fits.gz,RISING,40-102-2,40,102,2
931,mapmaker_RISING_SCAN_40-102-3_noiseweighted_map_nside4096.fits.gz,RISING,40-102-3,40,102,3
932,mapmaker_RISING_SCAN_40-102-4_noiseweighted_map_nside4096.fits.gz,RISING,40-102-4,40,102,4
933,mapmaker_RISING_SCAN_40-102-5_noiseweighted_map_nside4096.fits.gz,RISING,40-102-5,40,102,5
934,mapmaker_RISING_SCAN_40-102-6_noiseweighted_map_nside4096.fits.gz,RISING,40-102-6,40,102,6
935,mapmaker_RISING_SCAN_40-102-7_noiseweighted_map_nside4096.fits.gz,RISING,40-102-7,40,102,7
936,mapmaker_RISING_SCAN_40-102-9_noiseweighted_map_nside4096.fits.gz,RISING,40-102-9,40,102,9
937,mapmaker_RISING_SCAN_40-102-10_noiseweighted_map_nside4096.fits.gz,RISING,40-102-10,40,102,10
938,mapmaker_RISING_SCAN_40-102-11_noiseweighted_map_nside4096.fits.gz,RISING,40-102-11,40,102,11
939,mapmaker_RISING_SCAN_40-102-12_noiseweighted_map_nside4096.fits.gz,RISING,40-102-12,40,102,12
940,mapmaker_RISING_SCAN_40-102-13_noiseweighted_map_nside4096.fits.gz,RISING,40-102-13,40,102,13
941,mapmaker_RISING_SCAN_40-102-14_noiseweighted_map_nside4096.fits.gz,RISING,40-102-14,40,102,14
942,mapmaker_RISING_SCAN_40-102-15_noiseweighted_map_nside4096.fits.gz,RISING,40-102-15,40,102,15
943,mapmaker_RISING_SCAN_40-102-16_noiseweighted_map_nside4096.fits.gz,RISING,40-102-16,40,102,16
944,mapmaker_RISING_SCAN_40-102-17_noiseweighted_map_nside4096.fits.gz,RISING,40-102-17,40,102,17
945,mapmaker_RISING_SCAN_40-102-18_noiseweighted_map_nside4096.fits.gz,RISING,40-102-18,40,102,18
946,mapmaker_RISING_SCAN_40-103-0_noiseweighted_map_nside4096.fits.gz,RISING,40-103-0,40,103,0
947,mapmaker_RISING_SCAN_40-103-1_noiseweighted_map_nside4096.fits.gz,RISING,40-103-1,40,103,1
948,mapmaker_RISING_SCAN_40-103-2_noiseweighted_map_nside4096.fits.gz,RISING,40-103-2,40,103,2
949,mapmaker_RISING_SCAN_40-103-3_noiseweighted_map_nside4096.fits.gz,RISING,40-103-3,40,103,3
950,mapmaker_RISING_SCAN_40-103-4_noiseweighted_map_nside4096.fits.gz,RISING,40-103-4,40,103,4
951,mapmaker_RISING_SCAN_40-103-6_noiseweighted_map_nside4096.fits.gz,RISING,40-103-6,40,103,6
952,mapmaker_RISING_SCAN_40-103-7_noiseweighted_map_nside4096.fits.gz,RISING,40-103-7,40,103,7
953,mapmaker_RISING_SCAN_40-103-8_noiseweighted_map_nside4096.fits.gz,RISING,40-103-8,40,103,8
954,mapmaker_RISING_SCAN_40-103-9_noiseweighted_map_nside4096.fits.gz,RISING,40-103-9,40,103,9
955,mapmaker_RISING_SCAN_40-103-10_noiseweighted_map_nside4096.fits.gz,RISING,40-103-10,40,103,10
956,mapmaker_RISING_SCAN_40-103-11_noiseweighted_map_nside4096.fits.gz,RISING,40-103-11,40,103,11
957,mapmaker_RISING_SCAN_40-103-12_noiseweighted_map_nside4096.fits.gz,RISING,40-103-12,40,103,12
958,mapmaker_RISING_SCAN_40-103-13_noiseweighted_map_nside4096.fits.gz,RISING,40-103-13,40,103,13
959,mapmaker_RISING_SCAN_40-103-14_noiseweighted_map_nside4096.fits.gz,RISING,40-103-14,40,103,14
960,mapmaker_RISING_SCAN_40-103-15_noiseweighted_map_nside4096.fits.gz,RISING,40-103-15,40,103,15
961,mapmaker_RISING_SCAN_40-103-16_noiseweighted_map_nside4096.fits.gz,RISING,40-103-16,40,103,16
962,mapmaker_RISING_SCAN_40-103-17_noiseweighted_map_nside4096.fits.gz,RISING,40-103-17,40,103,17
963,mapmaker_RISING_SCAN_40-103-18_noiseweighted_map_nside4096.fits.gz,RISING,40-103-18,40,103,18
964,mapmaker_RISING_SCAN_40-104-0_noiseweighted_map_nside4096.fits.gz,RISING,40-104-0,40,104,0
965,mapmaker_RISING_SCAN_40-104-1_noiseweighted_map_nside4096.fits.gz,RISING,40-104-1,40,104,1
966,mapmaker_RISING_SCAN_40-104-2_noiseweighted_map_nside4096.fits.gz,RISING,40-104-2,40,104,2
967,mapmaker_RISING_SCAN_40-104-3_noiseweighted_map_nside4096.fits.gz,RISING,40-104-3,40,104,3
968,mapmaker_RISING_SCAN_40-104-4_noiseweighted_map_nside4096.fits.gz,RISING,40-104-4,40,104,4
969,mapmaker_RISING_SCAN_40-104-5_noiseweighted_map_nside4096.fits.gz,RISING,40-104-5,40,104,5
970,mapmaker_RISING_SCAN_40-104-6_noiseweighted_map_nside4096.fits.gz,RISING,40-104-6,40,104,6
971,mapmaker_RISING_SCAN_40-104-7_noiseweighted_map_nside4096.fits.gz,RISING,40-104-7,40,104,7
972,mapmaker_RISING_SCAN_40-104-8_noiseweighted_map_nside4096.fits.gz,RISING,40-104-8,40,104,8
973,mapmaker_RISING_SCAN_40-104-9_noiseweighted_map_nside4096.fits.gz,RISING,40-104-9,40,104,9
974,mapmaker_RISING_SCAN_40-104-10_noiseweighted_map_nside4096.fits.gz,RISING,40-104-10,40,104,10
975,mapmaker_RISING_SCAN_40-104-11_noiseweighted_map_nside4096.fits.gz,RISING,40-104-11,40,104,11
976,mapmaker_RISING_SCAN_40-104-12_noiseweighted_map_nside4096.fits.gz,RISING,40-104-12,40,104,12
977,mapmaker_RISING_SCAN_40-104-13_noiseweighted_map_nside4096.fits.gz,RISING,40-104-13,40,104,13
978,mapmaker_RISING_SCAN_40-104-14_noiseweighted_map_nside4096.fits.gz,RISING,40-104-14,40,104,14
979,mapmaker_RISING_SCAN_40-104-15_noiseweighted_map_nside4096.fits.gz,RISING,40-104-15,40,104,15
980,mapmaker_RISING_SCAN_40-104-16_noiseweighted_map_nside4096.fits.gz,RISING,40-104-16,40,104,16
981,mapmaker_RISING_SCAN_40-104-17_noiseweighted_map_nside4096.fits.gz,RISING,40-104-17,40,104,17
982,mapmaker_RISING_SCAN_40-104-18_noiseweighted_map_nside4096.fits.gz,RISING,40-104-18,40,104,18
983,mapmaker_RISING_SCAN_40-105-0_noiseweighted_map_nside4096.fits.gz,RISING,40-105-0,40,105,0
984,mapmaker_RISING_SCAN_40-105-1_noiseweighted_map_nside4096.fits.gz,RISING,40-105-1,40,105,1
985,mapmaker_RISING_SCAN_40-105-3_noiseweighted_map_nside4096.fits.gz,RISING,40-105-3,40,105,3
986,mapmaker_RISING_SCAN_40-105-4_noiseweighted_map_nside4096.fits.gz,RISING,40-105-4,40,105,4
987,mapmaker_RISING_SCAN_40-105-5_noiseweighted_map_nside4096.fits.gz,RISING,40-105-5,40,105,5
988,mapmaker_RISING_SCAN_40-105-6_noiseweighted_map_nside4096.fits.gz,RISING,40-105-6,40,105,6
989,mapmaker_RISING_SCAN_40-105-7_noiseweighted_map_nside4096.fits.gz,RISING,40-105-7,40,105,7
990,mapmaker_RISING_SCAN_40-105-8_noiseweighted_map_nside4096.fits.gz,RISING,40-105-8,40,105,8
991,mapmaker_RISING_SCAN_40-105-9_noiseweighted_map_nside4096.fits.gz,RISING,40-105-9,40,105,9
992,mapmaker_RISING_SCAN_40-105-10_noiseweighted_map_nside4096.fits.gz,RISING,40-105-10,40,105,10
993,mapmaker_RISING_SCAN_40-105-11_noiseweighted_map_nside4096.fits.gz,RISING,40-105-11,40,105,11
994,mapmaker_RISING_SCAN_40-105-12_noiseweighted_map_nside4096.fits.gz,RISING,40-105-12,40,105,12
995,mapmaker_RISING_SCAN_40-105-13_noiseweighted_map_nside4096.fits.gz,RISING,40-105-13,40,105,13
996,mapmaker_RISING_SCAN_40-105-14_noiseweighted_map_nside4096.fits.gz,RISING,40-105-14,40,105,14
997,mapmaker_RISING_SCAN_40-105-15_noiseweighted_map_nside4096.fits.gz,RISING,40-105-15,40,105,15
998,mapmaker_RISING_SCAN_40-105-16_noiseweighted_map_nside4096.fits.gz,RISING,40-105-16,40,105,16
999,mapmaker_RISING_SCAN_40-105-17_noiseweighted_map_nside4096.fits.gz,RISING,40-105-17,40,105,17
1000,mapmaker_RISING_SCAN_40-105-18_noiseweighted_map_nside4096.fits.gz,RISING,40-105-18,40,105,18
1001,mapmaker_RISING_SCAN_40-106-0_noiseweighted_map_nside4096.fits.gz,RISING,40-106-0,40,106,0
1002,mapmaker_RISING_SCAN_40-106-1_noiseweighted_map_nside4096.fits.gz,RISING,40-106-1,40,106,1
1003,mapmaker_RISING_SCAN_40-106-2_noiseweighted_map_nside4096.fits.gz,RISING,40-106-2,40,106,2
1004,mapmaker_RISING_SCAN_40-106-3_noiseweighted_map_nside4096.fits.gz,RISING,40-106-3,40,106,3
1005,mapmaker_RISING_SCAN_40-106-4_noiseweighted_map_nside4096.fits.gz,RISING,40-106-4,40,106,4
1006,mapmaker_RISING_SCAN_40-106-5_noiseweighted_map_nside4096.fits.gz,RISING,40-106-5,40,106,5
1007,mapmaker_RISING_SCAN_40-106-7_noiseweighted_map_nside4096.fits.gz,RISING,40-106-7,40,106,7
1008,mapmaker_RISING_SCAN_40-106-8_noiseweighted_map_nside4096.fits.gz,RISING,40-106-8,40,106,8
1009,mapmaker_RISING_SCAN_40-106-10_noiseweighted_map_nside4096.fits.gz,RISING,40-106-10,40,106,10
1010,mapmaker_RISING_SCAN_40-106-12_noiseweighted_map_nside4096.fits.gz,RISING,40-106-12,40,106,12
1011,mapmaker_RISING_SCAN_40-106-13_noiseweighted_map_nside4096.fits.gz,RISING,40-106-13,40,106,13
1012,mapmaker_RISING_SCAN_40-106-14_noiseweighted_map_nside4096.fits.gz,RISING,40-106-14,40,106,14
1013,mapmaker_RISING_SCAN_40-106-15_noiseweighted_map_nside4096.fits.gz,RISING,40-106-15,40,106,15
1014,mapmaker_RISING_SCAN_40-106-16_noiseweighted_map_nside4096.fits.gz,RISING,40-106-16,40,106,16
1015,mapmaker_RISING_SCAN_40-106-17_noiseweighted_map_nside4096.fits.gz,RISING,40-106-17,40,106,17
1016,mapmaker_RISING_SCAN_40-106-18_noiseweighted_map_nside4096.fits.gz,RISING,40-106-18,40,106,18
1017,mapmaker_RISING_SCAN_40-107-0_noiseweighted_map_nside4096.fits.gz,RISING,40-107-0,40,107,0
1018,mapmaker_RISING_SCAN_40-107-1_noiseweighted_map_nside4096.fits.gz,RISING,40-107-1,40,107,1
1019,mapmaker_RISING_SCAN_40-107-2_noiseweighted_map_nside4096.fits.gz,RISING,40-107-2,40,107,2
1020,mapmaker_RISING_SCAN_40-107-3_noiseweighted_map_nside4096.fits.gz,RISING,40-107-3,40,107,3
1021,mapmaker_RISING_SCAN_40-107-4_noiseweighted_map_nside4096.fits.gz,RISING,40-107-4,40,107,4
1022,mapmaker_RISING_SCAN_40-107-5_noiseweighted_map_nside4096.fits.gz,RISING,40-107-5,40,107,5
1023,mapmaker_RISING_SCAN_40-107-6_noiseweighted_map_nside4096.fits.gz,RISING,40-107-6,40,107,6
1024,mapmaker_RISING_SCAN_40-107-7_noiseweighted_map_nside4096.fits.gz,RISING,40-107-7,40,107,7
1025,mapmaker_RISING_SCAN_40-107-8_noiseweighted_map_nside4096.fits.gz,RISING,40-107-8,40,107,8
1026,mapmaker_RISING_SCAN_40-107-9_noiseweighted_map_nside4096.fits.gz,RISING,40-107-9,40,107,9
1027,mapmaker_RISING_SCAN_40-107-10_noiseweighted_map_nside4096.fits.gz,RISING,40-107-10,40,107,10
1028,mapmaker_RISING_SCAN_40-107-11_noiseweighted_map_nside4096.fits.gz,RISING,40-107-11,40,107,11
1029,mapmaker_RISING_SCAN_40-107-12_noiseweighted_map_nside4096.fits.gz,RISING,40-107-12,40,107,12
1030,mapmaker_RISING_SCAN_40-107-13_noiseweighted_map_nside4096.fits.gz,RISING,40-107-13,40,107,13
1031,mapmaker_RISING_SCAN_40-107-14_noiseweighted_map_nside4096.fits.gz,RISING,40-107-14,40,107,14
1032,mapmaker_RISING_SCAN_40-107-15_noiseweighted_map_nside4096.fits.gz,RISING,40-107-15,40,107,15
1033,mapmaker_RISING_SCAN_40-107-16_noiseweighted_map_nside4096.fits.gz,RISING,40-107-16,40,107,16
1034,mapmaker_RISING_SCAN_40-107-17_noiseweighted_map_nside4096.fits.gz,RISING,40-107-17,40,107,17
1035,mapmaker_RISING_SCAN_40-107-18_noiseweighted_map_nside4096.fits.gz,RISING,40-107-18,40,107,18
1036,mapmaker_RISING_SCAN_40-108-0_noiseweighted_map_nside4096.fits.gz,RISING,40-108-0,40,108,0
1037,mapmaker_RISING_SCAN_40-108-1_noiseweighted_map_nside4096.fits.gz,RISING,40-108-1,40,108,1
1038,mapmaker_RISING_SCAN_40-108-2_noiseweighted_map_nside4096.fits.gz,RISING,40-108-2,40,108,2
1039,mapmaker_RISING_SCAN_40-108-3_noiseweighted_map_nside4096.fits.gz,RISING,40-108-3,40,108,3
1040,mapmaker_RISING_SCAN_40-108-4_noiseweighted_map_nside4096.fits.gz,RISING,40-108-4,40,108,4
1041,mapmaker_RISING_SCAN_40-108-5_noiseweighted_map_nside4096.fits.gz,RISING,40-108-5,40,108,5
1042,mapmaker_RISING_SCAN_40-108-6_noiseweighted_map_nside4096.fits.gz,RISING,40-108-6,40,108,6
1043,mapmaker_RISING_SCAN_40-108-7_noiseweighted_map_nside4096.fits.gz,RISING,40-108-7,40,108,7
1044,mapmaker_RISING_SCAN_40-108-8_noiseweighted_map_nside4096.fits.gz,RISING,40-108-8,40,108,8
1045,mapmaker_RISING_SCAN_40-108-9_noiseweighted_map_nside4096.fits.gz,RISING,40-108-9,40,108,9
1046,mapmaker_RISING_SCAN_40-108-10_noiseweighted_map_nside4096.fits.gz,RISING,40-108-10,40,108,10
1047,mapmaker_RISING_SCAN_40-108-11_noiseweighted_map_nside4096.fits.gz,RISING,40-108-11,40,108,11
1048,mapmaker_RISING_SCAN_40-108-12_noiseweighted_map_nside4096.fits.gz,RISING,40-108-12,40,108,12
1049,mapmaker_RISING_SCAN_40-108-13_noiseweighted_map_nside4096.fits.gz,RISING,40-108-13,40,108,13
1050,mapmaker_RISING_SCAN_40-108-14_noiseweighted_map_nside4096.fits.gz,RISING,40-108-14,40,108,14
1051,mapmaker_RISING_SCAN_40-108-15_noiseweighted_map_nside4096.fits.gz,RISING,40-108-15,40,108,15
1052,mapmaker_RISING_SCAN_40-108-16_noiseweighted_map_nside4096.fits.gz,RISING,40-108-16,40,108,16
1053,mapmaker_RISING_SCAN_40-108-17_noiseweighted_map_nside4096.fits.gz,RISING,40-108-17,40,108,17
1054,mapmaker_RISING_SCAN_40-108-18_noiseweighted_map_nside4096.fits.gz,RISING,40-108-18,40,108,18
1055,mapmaker_RISING_SCAN_40-109-0_noiseweighted_map_nside4096.fits.gz,RISING,40-109-0,40,109,0
1056,mapmaker_RISING_SCAN_40-109-1_noiseweighted_map_nside4096.fits.gz,RISING,40-109-1,40,109,1
1057,mapmaker_RISING_SCAN_40-109-2_noiseweighted_map_nside4096.fits.gz,RISING,40-109-2,40,109,2
1058,mapmaker_RISING_SCAN_40-109-3_noiseweighted_map_nside4096.fits.gz,RISING,40-109-3,40,109,3
1059,mapmaker_RISING_SCAN_40-109-4_noiseweighted_map_nside4096.fits.gz,RISING,40-109-4,40,109,4
1060,mapmaker_RISING_SCAN_40-109-5_noiseweighted_map_nside4096.fits.gz,RISING,40-109-5,40,109,5
1061,mapmaker_RISING_SCAN_40-109-6_noiseweighted_map_nside4096.fits.gz,RISING,40-109-6,40,109,6
1062,mapmaker_RISING_SCAN_40-109-7_noiseweighted_map_nside4096.fits.gz,RISING,40-109-7,40,109,7
1063,mapmaker_RISING_SCAN_40-109-8_noiseweighted_map_nside4096.fits.gz,RISING,40-109-8,40,109,8
1064,mapmaker_RISING_SCAN_40-109-9_noiseweighted_map_nside4096.fits.gz,RISING,40-109-9,40,109,9
1065,mapmaker_RISING_SCAN_40-109-10_noiseweighted_map_nside4096.fits.gz,RISING,40-109-10,40,109,10
1066,mapmaker_RISING_SCAN_40-109-11_noiseweighted_map_nside4096.fits.gz,RISING,40-109-11,40,109,11
1067,mapmaker_RISING_SCAN_40-109-12_noiseweighted_map_nside4096.fits.gz,RISING,40-109-12,40,109,12
1068,mapmaker_RISING_SCAN_40-109-13_noiseweighted_map_nside4096.fits.gz,RISING,40-109-13,40,109,13
1069,mapmaker_RISING_SCAN_40-109-14_noiseweighted_map_nside4096.fits.gz,RISING,40-109-14,40,109,14
1070,mapmaker_RISING_SCAN_40-109-15_noiseweighted_map_nside4096.fits.gz,RISING,40-109-15,40,109,15
1071,mapmaker_RISING_SCAN_40-109-16_noiseweighted_map_nside4096.fits.gz,RISING,40-109-16,40,109,16
1072,mapmaker_RISING_SCAN_40-109-17_noiseweighted_map_nside4096.fits.gz,RISING,40-109-17,40,109,17
1073,mapmaker_RISING_SCAN_40-109-18_noiseweighted_map_nside4096.fits.gz,RISING,40-109-18,40,109,18
1074,mapmaker_RISING_SCAN_40-110-0_noiseweighted_map_nside4096.fits.gz,RISING,40-110-0,40,110,0
1075,mapmaker_RISING_SCAN_40-110-1_noiseweighted_map_nside4096.fits.gz,RISING,40-110-1,40,110,1
1076,mapmaker_RISING_SCAN_40-110-3_noiseweighted_map_nside4096.fits.gz,RISING,40-110-3,40,110,3
1077,mapmaker_RISING_SCAN_40-110-4_noiseweighted_map_nside4096.fits.gz,RISING,40-110-4,40,110,4
1078,mapmaker_RISING_SCAN_40-110-5_noiseweighted_map_nside4096.fits.gz,RISING,40-110-5,40,110,5
1079,mapmaker_RISING_SCAN_40-110-6_noiseweighted_map_nside4096.fits.gz,RISING,40-110-6,40,110,6
1080,mapmaker_RISING_SCAN_40-110-7_noiseweighted_map_nside4096.fits.gz,RISING,40-110-7,40,110,7
1081,mapmaker_RISING_SCAN_40-110-8_noiseweighted_map_nside4096.fits.gz,RISING,40-110-8,40,110,8
1082,mapmaker_RISING_SCAN_40-110-9_noiseweighted_map_nside4096.fits.gz,RISING,40-110-9,40,110,9
1083,mapmaker_RISING_SCAN_40-110-10_noiseweighted_map_nside4096.fits.gz,RISING,40-110-10,40,110,10
1084,mapmaker_RISING_SCAN_40-110-11_noiseweighted_map_nside4096.fits.gz,RISING,40-110-11,40,110,11
1085,mapmaker_RISING_SCAN_40-110-12_noiseweighted_map_nside4096.fits.gz,RISING,40-110-12,40,110,12
1086,mapmaker_RISING_SCAN_40-110-13_noiseweighted_map_nside4096.fits.gz,RISING,40-110-13,40,110,13
1087,mapmaker_RISING_SCAN_40-110-14_noiseweighted_map_nside4096.fits.gz,RISING,40-110-14,40,110,14
1088,mapmaker_RISING_SCAN_40-110-15_noiseweighted_map_nside4096.fits.gz,RISING,40-110-15,40,110,15
1089,mapmaker_RISING_SCAN_40-110-16_noiseweighted_map_nside4096.fits.gz,RISING,40-110-16,40,110,16
1090,mapmaker_RISING_SCAN_40-110-17_noiseweighted_map_nside4096.fits.gz,RISING,40-110-17,40,110,17
1091,mapmaker_RISING_SCAN_40-110-18_noiseweighted_map_nside4096.fits.gz,RISING,40-110-18,40,110,18
1092,mapmaker_RISING_SCAN_40-111-0_noiseweighted_map_nside4096.fits.gz,RISING,40-111-0,40,111,0
1093,mapmaker_RISING_SCAN_40-111-1_noiseweighted_map_nside4096.fits.gz,RISING,40-111-1,40,111,1
1094,mapmaker_RISING_SCAN_40-111-2_noiseweighted_map_nside4096.fits.gz,RISING,40-111-2,40,111,2
1095,mapmaker_RISING_SCAN_40-111-3_noiseweighted_map_nside4096.fits.gz,RISING,40-111-3,40,111,3
1096,mapmaker_RISING_SCAN_40-111-4_noiseweighted_map_nside4096.fits.gz,RISING,40-111-4,40,111,4
1097,mapmaker_RISING_SCAN_40-111-5_noiseweighted_map_nside4096.fits.gz,RISING,40-111-5,40,111,5
1098,mapmaker_RISING_SCAN_40-111-6_noiseweighted_map_nside4096.fits.gz,RISING,40-111-6,40,111,6
1099,mapmaker_RISING_SCAN_40-111-7_noiseweighted_map_nside4096.fits.gz,RISING,40-111-7,40,111,7
1100,mapmaker_RISING_SCAN_40-111-8_noiseweighted_map_nside4096.fits.gz,RISING,40-111-8,40,111,8
1101,mapmaker_RISING_SCAN_40-111-9_noiseweighted_map_nside4096.fits.gz,RISING,40-111-9,40,111,9
1102,mapmaker_RISING_SCAN_40-111-10_noiseweighted_map_nside4096.fits.gz,RISING,40-111-10,40,111,10
1103,mapmaker_RISING_SCAN_40-111-11_noiseweighted_map_nside4096.fits.gz,RISING,40-111-11,40,111,11
1104,mapmaker_RISING_SCAN_40-111-12_noiseweighted_map_nside4096.fits.gz,RISING,40-111-12,40,111,12
1105,mapmaker_RISING_SCAN_40-111-13_noiseweighted_map_nside4096.fits.gz,RISING,40-111-13,40,111,13
1106,mapmaker_RISING_SCAN_40-111-14_noiseweighted_map_nside4096.fits.gz,RISING,40-111-14,40,111,14
1107,mapmaker_RISING_SCAN_40-111-15_noiseweighted_map_nside4096.fits.gz,RISING,40-111-15,40,111,15
1108,mapmaker_RISING_SCAN_40-111-16_noiseweighted_map_nside4096.fits.gz,RISING,40-111-16,40,111,16
1109,mapmaker_RISING_SCAN_40-111-17_noiseweighted_map_nside4096.fits.gz,RISING,40-111-17,40,111,17
1110,mapmaker_RISING_SCAN_40-111-18_noiseweighted_map_nside4096.fits.gz,RISING,40-111-18,40,111,18
1111,mapmaker_RISING_SCAN_40-112-0_noiseweighted_map_nside4096.fits.gz,RISING,40-112-0,40,112,0
1112,mapmaker_RISING_SCAN_40-112-1_noiseweighted_map_nside4096.fits.gz,RISING,40-112-1,40,112,1
1113,mapmaker_RISING_SCAN_40-112-2_noiseweighted_map_nside4096.fits.gz,RISING,40-112-2,40,112,2
1114,mapmaker_RISING_SCAN_40-112-3_noiseweighted_map_nside4096.fits.gz,RISING,40-112-3,40,112,3
1115,mapmaker_RISING_SCAN_40-112-4_noiseweighted_map_nside4096.fits.gz,RISING,40-112-4,40,112,4
1116,mapmaker_RISING_SCAN_40-112-5_noiseweighted_map_nside4096.fits.gz,RISING,40-112-5,40,112,5
1117,mapmaker_RISING_SCAN_40-112-6_noiseweighted_map_nside4096.fits.gz,RISING,40-112-6,40,112,6
1118,mapmaker_RISING_SCAN_40-112-7_noiseweighted_map_nside4096.fits.gz,RISING,40-112-7,40,112,7
1119,mapmaker_RISING_SCAN_40-112-8_noiseweighted_map_nside4096.fits.gz,RISING,40-112-8,40,112,8
1120,mapmaker_RISING_SCAN_40-112-9_noiseweighted_map_nside4096.fits.gz,RISING,40-112-9,40,112,9
1121,mapmaker_RISING_SCAN_40-112-10_noiseweighted_map_nside4096.fits.gz,RISING,40-112-10,40,112,10
1122,mapmaker_RISING_SCAN_40-112-11_noiseweighted_map_nside4096.fits.gz,RISING,40-112-11,40,112,11
1123,mapmaker_RISING_SCAN_40-112-12_noiseweighted_map_nside4096.fits.gz,RISING,40-112-12,40,112,12
1124,mapmaker_RISING_SCAN_40-112-13_noiseweighted_map_nside4096.fits.gz,RISING,40-112-13,40,112,13
1125,mapmaker_RISING_SCAN_40-112-14_noiseweighted_map_nside4096.fits.gz,RISING,40-112-14,40,112,14
1126,mapmaker_RISING_SCAN_40-112-15_noiseweighted_map_nside4096.fits.gz,RISING,40-112-15,40,112,15
1127,mapmaker_RISING_SCAN_40-112-16_noiseweighted_map_nside4096.fits.gz,RISING,40-112-16,40,112,16
