counter,filename,scan_type,obs_seq,ele,n1,n2
1214,mapmaker_POLE2-67-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-67-0,POLE2,67,0
1215,mapmaker_POLE2-67-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-67-1,POLE2,67,1
1216,mapmaker_POLE2-67-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-67-2,POLE2,67,2
1217,mapmaker_POLE2-68-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-68-0,POLE2,68,0
1218,mapmaker_POLE2-68-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-68-1,POLE2,68,1
1219,mapmaker_POLE2-68-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-68-2,POLE2,68,2
1220,mapmaker_POLE2-69-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-69-0,POLE2,69,0
1221,mapmaker_POLE2-69-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-69-1,POLE2,69,1
1222,mapmaker_POLE2-69-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-69-2,POLE2,69,2
1223,mapmaker_POLE2-70-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-70-0,POLE2,70,0
1224,mapmaker_POLE2-70-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-70-1,POLE2,70,1
1225,mapmaker_POLE2-70-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-70-2,POLE2,70,2
1226,mapmaker_POLE2-71-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-71-0,POLE2,71,0
1227,mapmaker_POLE2-71-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-71-1,POLE2,71,1
1228,mapmaker_POLE2-71-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-71-2,POLE2,71,2
1229,mapmaker_POLE2-72-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-72-0,POLE2,72,0
1230,mapmaker_POLE2-72-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-72-1,POLE2,72,1
1231,mapmaker_POLE2-72-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-72-2,POLE2,72,2
1232,mapmaker_POLE2-73-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-73-0,POLE2,73,0
1233,mapmaker_POLE2-73-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-73-1,POLE2,73,1
1234,mapmaker_POLE2-73-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-73-2,POLE2,73,2
1235,mapmaker_POLE2-74-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-74-0,POLE2,74,0
1236,mapmaker_POLE2-74-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-74-1,POLE2,74,1
1237,mapmaker_POLE2-74-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-74-2,POLE2,74,2
1238,mapmaker_POLE2-75-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-75-0,POLE2,75,0
1239,mapmaker_POLE2-75-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-75-1,POLE2,75,1
1240,mapmaker_POLE2-75-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-75-2,POLE2,75,2
1241,mapmaker_POLE2-76-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-76-0,POLE2,76,0
1242,mapmaker_POLE2-76-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-76-1,POLE2,76,1
1243,mapmaker_POLE2-76-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-76-2,POLE2,76,2
1244,mapmaker_POLE2-77-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-77-0,POLE2,77,0
1245,mapmaker_POLE2-77-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-77-1,POLE2,77,1
1246,mapmaker_POLE2-77-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-77-2,POLE2,77,2
1247,mapmaker_POLE2-78-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-78-0,POLE2,78,0
1248,mapmaker_POLE2-78-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-78-1,POLE2,78,1
1249,mapmaker_POLE2-78-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-78-2,POLE2,78,2
1250,mapmaker_POLE2-79-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-79-0,POLE2,79,0
1251,mapmaker_POLE2-79-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-79-1,POLE2,79,1
1252,mapmaker_POLE2-79-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-79-2,POLE2,79,2
1253,mapmaker_POLE2-80-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-80-0,POLE2,80,0
1254,mapmaker_POLE2-80-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-80-1,POLE2,80,1
1255,mapmaker_POLE2-80-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-80-2,POLE2,80,2
1256,mapmaker_POLE2-81-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-81-0,POLE2,81,0
1257,mapmaker_POLE2-81-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-81-1,POLE2,81,1
1258,mapmaker_POLE2-81-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-81-2,POLE2,81,2
1259,mapmaker_POLE2-82-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-82-0,POLE2,82,0
1260,mapmaker_POLE2-82-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-82-1,POLE2,82,1
1261,mapmaker_POLE2-82-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-82-2,POLE2,82,2
1262,mapmaker_POLE2-83-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-83-0,POLE2,83,0
1263,mapmaker_POLE2-83-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-83-1,POLE2,83,1
1264,mapmaker_POLE2-83-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-83-2,POLE2,83,2
1265,mapmaker_POLE2-84-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-84-0,POLE2,84,0
1266,mapmaker_POLE2-84-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-84-1,POLE2,84,1
1267,mapmaker_POLE2-85-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-85-0,POLE2,85,0
1268,mapmaker_POLE2-85-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-85-1,POLE2,85,1
1269,mapmaker_POLE2-85-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-85-2,POLE2,85,2
1270,mapmaker_POLE2-86-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-86-0,POLE2,86,0
1271,mapmaker_POLE2-86-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-86-1,POLE2,86,1
1272,mapmaker_POLE2-86-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-86-2,POLE2,86,2
1273,mapmaker_POLE2-87-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-87-0,POLE2,87,0
1274,mapmaker_POLE2-87-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-87-1,POLE2,87,1
1275,mapmaker_POLE2-87-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-87-2,POLE2,87,2
1276,mapmaker_POLE2-88-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-88-1,POLE2,88,1
1277,mapmaker_POLE2-88-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-88-2,POLE2,88,2
1278,mapmaker_POLE2-89-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-89-0,POLE2,89,0
1279,mapmaker_POLE2-89-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-89-1,POLE2,89,1
1280,mapmaker_POLE2-89-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-89-2,POLE2,89,2
1281,mapmaker_POLE2-90-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-90-0,POLE2,90,0
1282,mapmaker_POLE2-90-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-90-1,POLE2,90,1
1283,mapmaker_POLE2-90-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-90-2,POLE2,90,2
1284,mapmaker_POLE2-91-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-91-0,POLE2,91,0
1285,mapmaker_POLE2-91-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-91-1,POLE2,91,1
1286,mapmaker_POLE2-91-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-91-2,POLE2,91,2
1287,mapmaker_POLE2-92-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-92-0,POLE2,92,0
1288,mapmaker_POLE2-92-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-92-1,POLE2,92,1
1289,mapmaker_POLE2-92-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-92-2,POLE2,92,2
1290,mapmaker_POLE2-93-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-93-0,POLE2,93,0
1291,mapmaker_POLE2-93-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-93-1,POLE2,93,1
1292,mapmaker_POLE2-93-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-93-2,POLE2,93,2
1293,mapmaker_POLE2-94-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-94-0,POLE2,94,0
1294,mapmaker_POLE2-94-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-94-1,POLE2,94,1
1295,mapmaker_POLE2-94-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-94-2,POLE2,94,2
1296,mapmaker_POLE2-95-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-95-0,POLE2,95,0
1297,mapmaker_POLE2-95-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-95-1,POLE2,95,1
1298,mapmaker_POLE2-95-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-95-2,POLE2,95,2
1299,mapmaker_POLE2-96-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-96-0,POLE2,96,0
1300,mapmaker_POLE2-96-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-96-1,POLE2,96,1
1301,mapmaker_POLE2-96-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-96-2,POLE2,96,2
1302,mapmaker_POLE2-97-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-97-0,POLE2,97,0
1303,mapmaker_POLE2-97-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-97-1,POLE2,97,1
1304,mapmaker_POLE2-97-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-97-2,POLE2,97,2
1305,mapmaker_POLE2-98-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-98-0,POLE2,98,0
1306,mapmaker_POLE2-98-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-98-1,POLE2,98,1
1307,mapmaker_POLE2-98-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-98-2,POLE2,98,2
1308,mapmaker_POLE2-99-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-99-0,POLE2,99,0
1309,mapmaker_POLE2-99-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-99-1,POLE2,99,1
1310,mapmaker_POLE2-99-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-99-2,POLE2,99,2
1311,mapmaker_POLE2-100-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-100-0,POLE2,100,0
1312,mapmaker_POLE2-100-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-100-1,POLE2,100,1
1313,mapmaker_POLE2-100-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-100-2,POLE2,100,2
1314,mapmaker_POLE2-101-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-101-0,POLE2,101,0
1315,mapmaker_POLE2-101-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-101-1,POLE2,101,1
1316,mapmaker_POLE2-101-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-101-2,POLE2,101,2
1317,mapmaker_POLE2-102-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-102-0,POLE2,102,0
1318,mapmaker_POLE2-102-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-102-1,POLE2,102,1
1319,mapmaker_POLE2-102-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-102-2,POLE2,102,2
1320,mapmaker_POLE2-103-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-103-0,POLE2,103,0
1321,mapmaker_POLE2-103-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-103-1,POLE2,103,1
1322,mapmaker_POLE2-103-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-103-2,POLE2,103,2
1323,mapmaker_POLE2-104-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-104-0,POLE2,104,0
1324,mapmaker_POLE2-104-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-104-1,POLE2,104,1
1325,mapmaker_POLE2-104-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-104-2,POLE2,104,2
1326,mapmaker_POLE2-105-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-105-0,POLE2,105,0
1327,mapmaker_POLE2-105-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-105-1,POLE2,105,1
1328,mapmaker_POLE2-105-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-105-2,POLE2,105,2
1329,mapmaker_POLE2-106-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-106-0,POLE2,106,0
1330,mapmaker_POLE2-106-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-106-1,POLE2,106,1
1331,mapmaker_POLE2-106-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-106-2,POLE2,106,2
1332,mapmaker_POLE2-107-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-107-0,POLE2,107,0
1333,mapmaker_POLE2-107-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-107-1,POLE2,107,1
1334,mapmaker_POLE2-107-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-107-2,POLE2,107,2
1335,mapmaker_POLE2-108-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-108-0,POLE2,108,0
1336,mapmaker_POLE2-108-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-108-1,POLE2,108,1
1337,mapmaker_POLE2-108-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-108-2,POLE2,108,2
1338,mapmaker_POLE2-109-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-109-0,POLE2,109,0
1339,mapmaker_POLE2-109-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-109-1,POLE2,109,1
1340,mapmaker_POLE2-109-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-109-2,POLE2,109,2
1341,mapmaker_POLE2-110-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-110-0,POLE2,110,0
1342,mapmaker_POLE2-110-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-110-1,POLE2,110,1
1343,mapmaker_POLE2-110-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-110-2,POLE2,110,2
1344,mapmaker_POLE2-111-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-111-0,POLE2,111,0
1345,mapmaker_POLE2-111-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-111-1,POLE2,111,1
1346,mapmaker_POLE2-111-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-111-2,POLE2,111,2
1347,mapmaker_POLE2-112-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-112-0,POLE2,112,0
1348,mapmaker_POLE2-112-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-112-1,POLE2,112,1
1349,mapmaker_POLE2-112-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-112-2,POLE2,112,2
1350,mapmaker_POLE2-113-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-113-0,POLE2,113,0
1351,mapmaker_POLE2-113-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-113-1,POLE2,113,1
1352,mapmaker_POLE2-113-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-113-2,POLE2,113,2
1353,mapmaker_POLE2-114-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-114-0,POLE2,114,0
1354,mapmaker_POLE2-114-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-114-1,POLE2,114,1
1355,mapmaker_POLE2-114-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-114-2,POLE2,114,2
1356,mapmaker_POLE2-115-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-115-0,POLE2,115,0
1357,mapmaker_POLE2-115-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-115-1,POLE2,115,1
1358,mapmaker_POLE2-115-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-115-2,POLE2,115,2
1359,mapmaker_POLE2-116-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-116-0,POLE2,116,0
1360,mapmaker_POLE2-116-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-116-1,POLE2,116,1
1361,mapmaker_POLE2-116-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-116-2,POLE2,116,2
1362,mapmaker_POLE2-117-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-117-0,POLE2,117,0
1363,mapmaker_POLE2-117-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-117-1,POLE2,117,1
1364,mapmaker_POLE2-117-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-117-2,POLE2,117,2
1365,mapmaker_POLE2-118-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-118-0,POLE2,118,0
1366,mapmaker_POLE2-118-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-118-1,POLE2,118,1
1367,mapmaker_POLE2-118-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-118-2,POLE2,118,2
1368,mapmaker_POLE2-119-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-119-0,POLE2,119,0
1369,mapmaker_POLE2-119-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-119-1,POLE2,119,1
1370,mapmaker_POLE2-119-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-119-2,POLE2,119,2
1371,mapmaker_POLE2-120-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-120-0,POLE2,120,0
1372,mapmaker_POLE2-120-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-120-1,POLE2,120,1
1373,mapmaker_POLE2-120-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-120-2,POLE2,120,2
1374,mapmaker_POLE2-121-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-121-0,POLE2,121,0
1375,mapmaker_POLE2-121-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-121-1,POLE2,121,1
1376,mapmaker_POLE2-121-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-121-2,POLE2,121,2
1377,mapmaker_POLE2-122-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-122-0,POLE2,122,0
1378,mapmaker_POLE2-122-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-122-1,POLE2,122,1
1379,mapmaker_POLE2-122-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-122-2,POLE2,122,2
1380,mapmaker_POLE2-123-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-123-0,POLE2,123,0
1381,mapmaker_POLE2-123-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-123-1,POLE2,123,1
1382,mapmaker_POLE2-123-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-123-2,POLE2,123,2
1383,mapmaker_POLE2-124-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-124-0,POLE2,124,0
1384,mapmaker_POLE2-124-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-124-1,POLE2,124,1
1385,mapmaker_POLE2-124-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-124-2,POLE2,124,2
1386,mapmaker_POLE2-125-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-125-0,POLE2,125,0
1387,mapmaker_POLE2-125-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-125-1,POLE2,125,1
1388,mapmaker_POLE2-125-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-125-2,POLE2,125,2
1389,mapmaker_POLE2-126-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-126-0,POLE2,126,0
1390,mapmaker_POLE2-126-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-126-1,POLE2,126,1
1391,mapmaker_POLE2-126-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-126-2,POLE2,126,2
1392,mapmaker_POLE2-127-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-127-0,POLE2,127,0
1393,mapmaker_POLE2-127-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-127-1,POLE2,127,1
1394,mapmaker_POLE2-127-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-127-2,POLE2,127,2
1395,mapmaker_POLE2-128-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-128-0,POLE2,128,0
1396,mapmaker_POLE2-128-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-128-1,POLE2,128,1
1397,mapmaker_POLE2-128-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-128-2,POLE2,128,2
1398,mapmaker_POLE2-129-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-129-0,POLE2,129,0
1399,mapmaker_POLE2-129-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-129-1,POLE2,129,1
1400,mapmaker_POLE2-129-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-129-2,POLE2,129,2
1401,mapmaker_POLE2-130-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-130-0,POLE2,130,0
1402,mapmaker_POLE2-130-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-130-1,POLE2,130,1
1403,mapmaker_POLE2-130-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-130-2,POLE2,130,2
1404,mapmaker_POLE2-131-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-131-0,POLE2,131,0
1405,mapmaker_POLE2-131-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-131-1,POLE2,131,1
1406,mapmaker_POLE2-131-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-131-2,POLE2,131,2
1407,mapmaker_POLE2-132-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-132-0,POLE2,132,0
1408,mapmaker_POLE2-132-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-132-1,POLE2,132,1
1409,mapmaker_POLE2-132-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-132-2,POLE2,132,2
1410,mapmaker_POLE2-133-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-133-0,POLE2,133,0
1411,mapmaker_POLE2-133-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-133-1,POLE2,133,1
1412,mapmaker_POLE2-133-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-133-2,POLE2,133,2
1413,mapmaker_POLE2-134-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-134-0,POLE2,134,0
1414,mapmaker_POLE2-134-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-134-1,POLE2,134,1
1415,mapmaker_POLE2-134-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-134-2,POLE2,134,2
1416,mapmaker_POLE2-135-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-135-0,POLE2,135,0
1417,mapmaker_POLE2-135-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-135-1,POLE2,135,1
1418,mapmaker_POLE2-135-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-135-2,POLE2,135,2
1419,mapmaker_POLE2-136-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-136-0,POLE2,136,0
1420,mapmaker_POLE2-136-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-136-1,POLE2,136,1
1421,mapmaker_POLE2-136-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-136-2,POLE2,136,2
1422,mapmaker_POLE2-137-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-137-0,POLE2,137,0
1423,mapmaker_POLE2-137-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-137-1,POLE2,137,1
1424,mapmaker_POLE2-137-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-137-2,POLE2,137,2
1425,mapmaker_POLE2-138-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-138-0,POLE2,138,0
1426,mapmaker_POLE2-138-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-138-1,POLE2,138,1
1427,mapmaker_POLE2-138-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-138-2,POLE2,138,2
1428,mapmaker_POLE2-139-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-139-0,POLE2,139,0
1429,mapmaker_POLE2-139-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-139-1,POLE2,139,1
1430,mapmaker_POLE2-139-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-139-2,POLE2,139,2
1431,mapmaker_POLE2-140-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-140-0,POLE2,140,0
